conn_ID,conn_ConnectionTypeID,conn_Reference,conn_StatusTypeID,conn_LevelID,conn_Amps,conn_Voltage,conn_PowerKW,conn_CurrentTypeID,conn_Quantity,conn_Comments,conn_ConnectionType_FormalName,conn_ConnectionType_IsDiscontinued,conn_ConnectionType_IsObsolete,conn_ConnectionType_ID,conn_ConnectionType_Title,conn_StatusType_IsOperational,conn_StatusType_IsUserSelectable,conn_StatusType_ID,conn_StatusType_Title,conn_Level_Comments,conn_Level_IsFastChargeCapable,conn_Level_ID,conn_Level_Title,conn_CurrentType_Description,conn_CurrentType_ID,conn_CurrentType_Title,conn_StatusType,conn_CurrentType,ID,UUID,UsageCost,NumberOfPoints,OperatorInfo_Title,UsageType_Title,AddressInfo_Title,AddressInfo_AddressLine1,AddressInfo_Town,AddressInfo_Postcode,AddressInfo_Latitude,AddressInfo_Longitude,AddressInfo_Country_Title,DateLastVerified
391235,25,GB*CGY*E*05098,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236642,9DFE32F5-838B-4AA3-A02B-732D05D0930A,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,Willow Walk,Willow Walk,opposite Buttermere Close,SE1 5SF,51.4916952,-0.0759953,United Kingdom,2023-03-01 11:02:00+00:00
190730,25,suby1100000674,50.0,2,16.0,230.0,3.7,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,136293,CE190220-0567-41A9-895B-D15CF94D9F56,,,Shell Recharge Solutions (UK),Public - Pay At Location,Adeline Pl 15,Adeline Pl 15,London,WC1B 3AJ,51.517603,-0.129837,United Kingdom,2023-05-05 04:00:00+00:00
390046,25,GB*CGY*E*00074,50.0,2,,,4.8,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236795,BCDC8906-8A3C-4F25-9474-952183701105,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,24 Collett Road,24 Collett Road,London,SE16 4DD,51.4962955,-0.0641096,United Kingdom,2023-02-27 15:45:00+00:00
356755,25,suby1100007511,50.0,2,7.0,230.0,5.0,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,214330,D22E4E48-1ADC-4CDD-93AB-6CDF525418F8,,,Shell Recharge Solutions (UK),Public - Pay At Location,opp.,opp.,London,E2 6PG,51.531061,-0.061364,United Kingdom,2023-05-04 09:47:00+00:00
389592,25,GB*CGY*E*02132,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236350,63284719-0E87-4D92-BED9-F6BFA332C164,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,1 Colworth Grove,1 Colworth Grove,London,SE17 1LR,51.4900933,-0.0956014,United Kingdom,2023-03-01 10:36:00+00:00
421229,3,1,50.0,2,13.0,230.0,3.0,10.0,,,BS1363 / Type G,,,3,BS1363 3 Pin 13 Amp,True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,253610,EA8CE28B-859D-40B5-AAEF-F9AFC806A155,,,BP Pulse (UK),Public - Membership Required,Q-Park Chinatown,20 Newport Place,London,WC2H 7PR,51.512798,-0.130113,United Kingdom,2023-05-04 08:44:00+00:00
421230,25,2,50.0,2,32.0,400.0,22.0,20.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Three Phase,20.0,AC (Three-Phase),,,253610,EA8CE28B-859D-40B5-AAEF-F9AFC806A155,,,BP Pulse (UK),Public - Membership Required,Q-Park Chinatown,20 Newport Place,London,WC2H 7PR,51.512798,-0.130113,United Kingdom,2023-05-04 08:44:00+00:00
389471,25,GB*CGY*E*02290,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236229,2A98387E-7560-4F86-93C2-1F8EB0865071,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,New Place Square,New Place Square,Drummond Road,SE16 2JE,51.4975644,-0.0619264,United Kingdom,2023-03-01 10:43:00+00:00
420306,25,suby1100007675,50.0,2,16.0,230.0,3.7,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,252768,B81FD070-76BE-40EA-9A8F-4E73D459BB6A,,,Shell Recharge Solutions (UK),Public - Pay At Location,Shell Recharge/Ubitricity,null,London,SE11 6DN,51.493864,-0.112206,United Kingdom,2023-05-04 09:45:00+00:00
422201,25,suby1100002704,50.0,2,16.0,230.0,3.7,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,254513,2351D9E6-5123-4A15-8C14-30B94AE7867E,,,Shell Recharge Solutions (UK),Public - Pay At Location,Shell Recharge/Ubitricity,null,London,N1 0QX,51.537594,-0.104592,United Kingdom,2023-05-04 09:48:00+00:00
389491,25,GB*CGY*E*02944,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236249,E70A8253-216C-49B8-AA51-F4C5A2EDA079,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,Opposite St James of Bermondsey Pub,Opposite St James of Bermondsey Pub,Rail Street,SE16 4QZ,51.4952885,-0.0658191,United Kingdom,2023-04-06 05:24:00+00:00
391567,25,GB*CGY*E*03533,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,238071,73AFABE4-F44E-4097-A520-BF4064B93569,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,Frederick Charrington House,Frederick Charrington House,Wickford Street,E1 5QW,51.52398,-0.0540114,United Kingdom,2023-03-04 06:27:00+00:00
389499,25,GB*CGY*E*04953,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236257,CA2C7BF6-CB7F-4FAA-A94B-2F3E338A1C7A,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,79 Storks Road,79 Storks Road,London,SE16 4DE,51.4959966,-0.0644274,United Kingdom,2023-04-20 05:21:00+00:00
190732,25,suby1100001896,50.0,2,16.0,230.0,3.7,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,136295,19FFED09-EC70-4EDB-BB36-226693205EC5,,,Shell Recharge Solutions (UK),Public - Pay At Location,Adeline Pl 12,Adeline Pl 12,London,WC1B 3AJ,51.517782,-0.130023,United Kingdom,2023-05-05 04:00:00+00:00
483251,25,PG-91435,50.0,2,32.0,400.0,22.0,20.0,1.0,Josh-Judy,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Three Phase,20.0,AC (Three-Phase),,,279040,4607783A-8E4A-4BED-A399-6E6DF067FBB7,£0.15/kWh,3,POD Point (UK),Public - Membership Required,Imperial Hotels-Royal National Hotel,38-51 Bedford Way,Bloomsbury,WC1H 0DG,51.523654,-0.127568,United Kingdom,2023-10-10 05:29:00+00:00
483252,25,PG-91437,50.0,2,32.0,400.0,22.0,20.0,1.0,Toby-Gino,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Three Phase,20.0,AC (Three-Phase),,,279040,4607783A-8E4A-4BED-A399-6E6DF067FBB7,£0.15/kWh,3,POD Point (UK),Public - Membership Required,Imperial Hotels-Royal National Hotel,38-51 Bedford Way,Bloomsbury,WC1H 0DG,51.523654,-0.127568,United Kingdom,2023-10-10 05:29:00+00:00
483253,25,PG-91441,50.0,2,32.0,400.0,22.0,20.0,1.0,Gill-Pete,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Three Phase,20.0,AC (Three-Phase),,,279040,4607783A-8E4A-4BED-A399-6E6DF067FBB7,£0.15/kWh,3,POD Point (UK),Public - Membership Required,Imperial Hotels-Royal National Hotel,38-51 Bedford Way,Bloomsbury,WC1H 0DG,51.523654,-0.127568,United Kingdom,2023-10-10 05:29:00+00:00
483254,25,PG-91442,50.0,2,32.0,400.0,22.0,20.0,1.0,Rick-Bill,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Three Phase,20.0,AC (Three-Phase),,,279040,4607783A-8E4A-4BED-A399-6E6DF067FBB7,£0.15/kWh,3,POD Point (UK),Public - Membership Required,Imperial Hotels-Royal National Hotel,38-51 Bedford Way,Bloomsbury,WC1H 0DG,51.523654,-0.127568,United Kingdom,2023-10-10 05:29:00+00:00
420258,25,suby1100007614,50.0,2,16.0,230.0,3.7,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,252727,76E362D8-4005-4AA6-81D2-90A127296C0A,,,Shell Recharge Solutions (UK),Public - Pay At Location,Shell Recharge/Ubitricity,null,London,SE11 4UQ,51.492689,-0.109357,United Kingdom,2023-05-04 09:45:00+00:00
389474,25,GB*CGY*E*02449,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236232,6682AC64-A8C0-44FC-85F7-79A49534832B,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,38 Keeton's Road,38 Keeton's Road,London,SE16 4DB,51.4966458,-0.0630722,United Kingdom,2023-03-01 10:50:00+00:00
389620,25,GB*CGY*E*02648,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236378,4BF9D0E4-4A05-4440-94E2-C2F9AF760DD9,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,Opposite 78 Elsted Street,Opposite 78 Elsted Street,London,SE17 1QG,51.4899493,-0.0853336,United Kingdom,2023-03-01 10:56:00+00:00
434898,25,GB*CGY*E*04304,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,259278,94E477A5-07FF-475B-A224-E64CE5419255,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,Tranton Road,Tranton Road,corner of Drummond Road,SE16 4DJ,51.497185,-0.0621464,United Kingdom,2023-05-27 06:04:00+00:00
389453,25,GB*CGY*E*00517,50.0,2,,,4.8,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236211,7A575E15-7A8B-4459-B023-E755AE893C27,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,13 Yalding Road,13 Yalding Road,London,SE16 3SS,51.4933624,-0.0698311,United Kingdom,2023-06-02 05:24:00+00:00
389503,25,GB*CGY*E*05727,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236261,30F4AA53-0BC3-45C1-87DB-910E9B64438E,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,Opposite 72 Storks Road,Opposite 72 Storks Road,London,SE16 4DE,51.4957977,-0.0644813,United Kingdom,2023-05-27 06:14:00+00:00
389488,25,GB*CGY*E*02882,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236246,AADB8859-EDA1-4CF8-9460-B6F53207C738,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,King's Stairs Gardens,King's Stairs Gardens,Fulford Street,SE16 4QD,51.5001445,-0.0581447,United Kingdom,2023-03-01 11:03:00+00:00
389454,25,GB*CGY*E*00522,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236212,2A034966-7A4A-4389-85C9-5B4A3C3BCE81,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,3 Webster Road,3 Webster Road,London,SE16 4RY,51.4954341,-0.0651009,United Kingdom,2023-06-02 05:24:00+00:00
10521,25,,50.0,2,32.0,230.0,7.0,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,13102,3660B119-A4D5-48A5-9A0B-955E064EA891,£0.073/minute; min £1.38; other tariffs available,1,Total Energies (UK),Public - Membership Required,"Crestfield Street, Camden",Crestfield Street,London,WC1H 8AT,51.529518,-0.122535,United Kingdom,2019-05-12 05:30:00+00:00
94362,1,,50.0,2,16.0,230.0,4.0,10.0,1.0,,SAE J1772-2009,,,1,Type 1 (J1772),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,13102,3660B119-A4D5-48A5-9A0B-955E064EA891,£0.073/minute; min £1.38; other tariffs available,1,Total Energies (UK),Public - Membership Required,"Crestfield Street, Camden",Crestfield Street,London,WC1H 8AT,51.529518,-0.122535,United Kingdom,2019-05-12 05:30:00+00:00
190678,25,suby1100000375,50.0,2,16.0,230.0,3.7,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,136242,AA0B5764-BC54-4083-9D2D-028F85085B7A,,,Shell Recharge Solutions (UK),Public - Membership Required,Monza Street,Monza Street,London,E1W 3SE,51.506842,-0.052599,United Kingdom,2023-05-05 04:00:00+00:00
342679,25,GB*BPL*E001923,50.0,2,32.0,400.0,22.0,20.0,1.0,01 - AC | T2/22kW (Right),IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Three Phase,20.0,AC (Three-Phase),,,205270,EA04C6EE-07AD-4AC8-BD68-533810D32B02,£0.396/kWh; Idle £0.05/min; Minimum fee £0.99; other tariffs available,2,Total Energies (UK),Public - Pay At Location,Adeline Place,Adeline Place,London,WC1B 3AH,51.51798,-0.130288,United Kingdom,2025-05-01 00:36:00+00:00
342680,25,GB*BPL*E001922,50.0,2,32.0,400.0,22.0,20.0,1.0,01 - AC | T2/22kW (Left),IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Three Phase,20.0,AC (Three-Phase),,,205270,EA04C6EE-07AD-4AC8-BD68-533810D32B02,£0.396/kWh; Idle £0.05/min; Minimum fee £0.99; other tariffs available,2,Total Energies (UK),Public - Pay At Location,Adeline Place,Adeline Place,London,WC1B 3AH,51.51798,-0.130288,United Kingdom,2025-05-01 00:36:00+00:00
390295,25,GB*CGY*E*03933,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,237018,1DD19A66-D8DC-4ECD-88C0-9F4091DD1784,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,25-31 Webster Road,25-31 Webster Road,London,SE16 4RY,51.4955252,-0.0647298,United Kingdom,2023-05-27 05:58:00+00:00
448774,25,suby1100004020,50.0,2,16.0,230.0,3.7,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,264729,3641EFF4-DB69-4968-8DE2-DD02EF07122B,,,Shell Recharge Solutions (UK),Public - Pay At Location,Shell Recharge/Ubitricity,null,London,N1 0QD,51.537539,-0.106034,United Kingdom,2023-05-04 09:48:00+00:00
422226,25,suby1100006984,50.0,2,7.0,230.0,5.0,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,254533,86159E78-F2E5-4B8B-9B40-A852AA07DA20,,,Shell Recharge Solutions (UK),Public - Pay At Location,opp.,opp.,London,N1 2BJ,51.538847,-0.099507,United Kingdom,2023-05-04 09:48:00+00:00
422228,25,suby1100000638,50.0,2,16.0,230.0,3.7,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,254535,67C6248B-6A7A-4237-AC4B-290BDAC03060,,,Shell Recharge Solutions (UK),Public - Pay At Location,Cross St 16-18,Cross St 16-18,London,N1 2BG,51.538859,-0.099435,United Kingdom,2023-05-05 04:01:00+00:00
389567,25,GB*CGY*E*00528,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236325,1868F08F-4D73-4299-AE10-4FA76E21655E,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,152-166 Crampton Street,152 - 166 Crampton Street,London,SE17 3BW,51.4901961,-0.0996876,United Kingdom,2023-03-01 09:52:00+00:00
356741,25,suby1100006416,50.0,2,7.0,230.0,5.0,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,214316,14715152-C58C-4DD0-B9D4-DF2C33A30770,,,Shell Recharge Solutions (UK),Public - Pay At Location,junc. Middleton Street,junc. Middleton Street,London,E2 9RR,51.529335,-0.058318,United Kingdom,2023-05-04 09:47:00+00:00
190556,25,suby1100001745,50.0,2,16.0,230.0,3.7,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,136129,A0D40572-CC8A-4C92-AB57-07C09B70C7E0,,,Shell Recharge Solutions (UK),Public - Pay At Location,Renfrew Rd o/s Gilmour section house,Renfrew Rd o/s Gilmour section house,London,SE11 4LS,51.491293,-0.105402,United Kingdom,2023-05-05 04:00:00+00:00
334386,25,suby1100006927,50.0,2,16.0,230.0,3.7,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,200480,15057C1B-33C4-4260-BB15-6EDD69A52D39,,,Shell Recharge Solutions (UK),Public - Pay At Location,Shell Recharge/Ubitricity,null,London,SE16 4TS,51.49994,-0.058023,United Kingdom,2023-05-04 09:45:00+00:00
390261,25,GB*CGY*E*02990,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236987,78CAC2D1-4E8C-4754-A599-C49C1B547E98,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,171 East Street,171 East Street,London,SE17 2SD,51.4895712,-0.0881686,United Kingdom,2023-05-27 05:48:00+00:00
390083,25,GB*CGY*E*00820,50.0,2,22.0,230.0,5.1,10.0,1.0,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,236831,C89C03F5-7FA4-4472-AE16-93861C5F6AE7,Day (07:00-00:00): £0.65/kWh Night (00:00-0700): £0.29/kWh ,1,Char.gy,Public,Beckway Street,Beckway Street,corner of East Street,SE17 2ST,51.4898564,-0.0835739,United Kingdom,2023-03-01 10:09:00+00:00
457220,25,islington-cloudesleyroad-1-1_0,50.0,2,32.0,230.0,7.0,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,268096,231E5665-C451-49D1-85FC-D97ED8AE02C3,,,Total Energies (UK),Public,Cloudesley Road,84 Cloudesley Road,Islington,N1 0EB,51.536606,-0.109655,United Kingdom,2023-12-07 08:11:00+00:00
422227,25,suby1100000625,50.0,2,16.0,230.0,3.7,10.0,,,IEC 62196-2 Type 2,False,False,25,Type 2 (Socket Only),True,True,50.0,Operational,"Over 2 kW, usually non-domestic socket type",False,2,Level 2 : Medium (Over 2kW),Alternating Current - Single Phase,10.0,AC (Single-Phase),,,254534,7A2DCC95-1375-4858-8049-DE3F9C10F459,,,Shell Recharge Solutions (UK),Public - Pay At Location,Cross St 25,Cross St 25,London,N1 2BH,51.538856,-0.100318,United Kingdom,2023-05-05 04:01:00+00:00
